unique_id,ds,Naive,SeasonalNaive
hotel_91,2023-06-20,0.9662921348314607,0.9775280898876404
hotel_91,2023-06-21,0.9662921348314607,1.0
hotel_91,2023-06-22,0.9662921348314607,0.9550561797752809
hotel_91,2023-06-23,0.9662921348314607,0.9662921348314607
hotel_91,2023-06-24,0.9662921348314607,1.0674157303370786
hotel_91,2023-06-25,0.9662921348314607,1.0112359550561798
hotel_91,2023-06-26,0.9662921348314607,0.5617977528089888
hotel_91,2023-06-27,0.9662921348314607,0.9775280898876404
hotel_91,2023-06-28,0.9662921348314607,1.0
hotel_91,2023-06-29,0.9662921348314607,0.9550561797752809
hotel_91,2023-06-30,0.9662921348314607,0.9662921348314607
hotel_98,2023-06-03,0.16129032258064516,0.1693548387096774
hotel_98,2023-06-04,0.16129032258064516,0.08870967741935484
hotel_98,2023-06-05,0.16129032258064516,0.056451612903225805
hotel_98,2023-06-06,0.16129032258064516,0.04838709677419355
hotel_98,2023-06-07,0.16129032258064516,0.08870967741935484
hotel_98,2023-06-08,0.16129032258064516,0.11290322580645161
hotel_98,2023-06-09,0.16129032258064516,0.16129032258064516
hotel_98,2023-06-10,0.16129032258064516,0.1693548387096774
hotel_98,2023-06-11,0.16129032258064516,0.08870967741935484
hotel_98,2023-06-12,0.16129032258064516,0.056451612903225805
hotel_98,2023-06-13,0.16129032258064516,0.04838709677419355
hotel_98,2023-06-14,0.16129032258064516,0.08870967741935484
hotel_98,2023-06-15,0.16129032258064516,0.11290322580645161
hotel_98,2023-06-16,0.16129032258064516,0.16129032258064516
hotel_98,2023-06-17,0.16129032258064516,0.1693548387096774
hotel_98,2023-06-18,0.16129032258064516,0.08870967741935484
hotel_98,2023-06-19,0.16129032258064516,0.056451612903225805
hotel_98,2023-06-20,0.16129032258064516,0.04838709677419355
hotel_98,2023-06-21,0.16129032258064516,0.08870967741935484
hotel_98,2023-06-22,0.16129032258064516,0.11290322580645161
hotel_98,2023-06-23,0.16129032258064516,0.16129032258064516
hotel_98,2023-06-24,0.16129032258064516,0.1693548387096774
hotel_98,2023-06-25,0.16129032258064516,0.08870967741935484
hotel_98,2023-06-26,0.16129032258064516,0.056451612903225805
hotel_98,2023-06-27,0.16129032258064516,0.04838709677419355
hotel_98,2023-06-28,0.16129032258064516,0.08870967741935484
hotel_98,2023-06-29,0.16129032258064516,0.11290322580645161
hotel_98,2023-06-30,0.16129032258064516,0.16129032258064516
